567400;24.50000
572616;356.39999
577984;323.20001
583332;280.79998
588684;262.39999
594044;231.50000
599340;211.10000
604648;199.19999
609996;178.10000
615316;171.10000
620644;160.60000
625948;155.89999
631280;147.69999
636636;143.69999
642000;141.00000
647272;137.50000
652564;133.80000
657868;129.30000
663180;122.30001
668508;121.40000
673836;119.20000
679152;117.10000
684480;115.60000
689792;116.20000
695092;117.50000
700412;112.90000
705756;113.80001
711088;107.40000
716420;113.40000
721732;111.30001
727084;108.00000
732396;106.80001
737744;108.40000
743068;112.40000
748384;109.10000
753700;104.60000
759020;109.20000
764352;104.60000
769684;107.90000
774992;105.70000
780308;105.90000
785612;108.80001
790960;105.40000
796292;103.20000
801604;109.70000
806908;105.20000
812236;104.00000
817560;107.40000
822884;104.30001
828232;107.80001
833580;106.30001
838916;107.20000
844220;103.20000
849552;107.90000
854856;104.50000
860184;105.20000
865492;109.20000
870828;103.90000
876144;105.70000
881448;101.60000
886764;51.80000
891956;11.30000
897140;17.80000
902324;7.90000
912584;9.70000
917704;14.00000
922892;40.30000
928084;44.30000
933288;22.20000
938480;24.50000
943672;26.70000
948876;29.10000
954068;24.70000
959268;25.70000
964452;23.80000
969644;24.00000
974812;23.90000
980016;23.80000
985192;23.80000
990400;23.90000
995576;23.90000
1000768;23.80000
1006092;23.90000
1011400;23.90000
1016708;23.90000
1022040;23.90000
1027356;23.90000
1032660;23.90000
1037984;23.90000
1043304;23.90000
1048620;24.00000
1053904;30.40000
1059236;24.90000
1064544;24.90000
1069852;25.10000
1075164;25.10000
1080496;25.00000
1085776;25.00000
1091076;24.70000
1096384;24.80000
1101692;24.70000
1107012;24.70000
1112340;24.50000
1117648;24.00000
1122976;23.90000
1128280;24.00000
1133588;24.00000
1138904;23.90000
1144248;23.90000
1149572;24.00000
1154888;24.00000
1160176;24.00000
1165480;24.00000
1170780;23.90000
1176100;23.90000
1181408;23.90000
1186716;23.80000
1192040;23.80000
1197352;24.00000
1202652;23.90000
1207980;24.00000
1213284;24.00000
1218592;24.00000
1223888;23.90000
1229220;24.00000
1234520;23.90000
1239828;24.00000
1245132;23.90000
1250472;23.90000
1255780;23.90000
1261100;24.00000
1266404;23.80000
1271712;23.90000
1277044;24.00000
1282332;24.00000
1287628;24.10000
1292956;23.90000
1298264;23.90000
1303580;24.00000
1308888;24.00000
1314172;32.40000
1319484;29.20000
1324792;25.50000
1330100;26.00000
1335400;25.80000
1340716;25.90000
1346028;25.90000
1351340;25.20000
1356648;25.20000
1361964;25.30000
1367276;25.30000
1372608;24.00000
1377936;24.00000
1383248;24.00000
1388532;24.10000
1393876;24.00000
1399176;24.00000
1404476;24.10000
1409784;24.10000
1415092;24.00000
1420388;24.00000
1425688;24.00000
1430968;24.00000
1436292;24.00000
1441592;24.00000
1446892;23.90000
1452236;23.90000
1457548;23.90000
1462852;24.00000
1468172;24.10000
1473480;24.00000
1478800;24.00000
1484100;24.00000
1489388;24.10000
1494704;24.00000
1500008;24.00000
1505316;23.90000
1510620;24.00000
1515928;24.00000
1521228;23.90000
1526532;24.00000
1531840;24.00000
1537168;24.10000
1542488;24.10000
1547800;24.10000
1553108;24.10000
1558436;24.20000
1563768;23.90000
1569076;24.10000
1574384;24.00000
1579696;24.00000
1585016;23.90000
1590348;24.10000
1595664;24.00000
1600960;24.00000
1606276;24.10000
1611588;24.10000
1616908;24.10000
1622240;24.10000
1627572;24.10000
1632900;24.10000
1638228;24.00000
1643516;24.00000
1648840;24.10000
1654172;24.00000
1659456;24.00000
1664760;23.90000
1670076;24.10000
1675416;24.00000
1680716;24.10000
1686024;24.00000
1691336;24.00000
1696640;24.10000
1701960;23.90000
1707268;24.00000
1712580;23.90000
1717904;24.00000
1723204;24.00000
1728504;24.00000
1733832;24.00000
1739116;24.00000
1744408;24.00000
1749704;24.00000
1755024;24.00000
1760324;24.00000
1765608;23.90000
1770940;23.90000
1776268;24.10000
1781576;23.90000
1786900;23.90000
1792220;24.10000
1797552;24.10000
1802884;24.00000
1808196;24.10000
1813516;24.10000
1818836;24.00000
1824116;24.00000
1829416;24.10000
1834744;24.00000
1840044;24.00000
1845348;24.00000
1850632;24.00000
1855936;24.10000
1861256;24.10000
1866576;24.00000
1871860;24.00000
1877176;24.10000
1882484;24.10000
1887792;24.10000
1893120;24.00000
1898436;24.00000
1903752;24.00000
1909056;24.00000
1914340;24.10000
1919676;24.10000
1925008;24.00000
1930308;24.00000
1935592;24.00000
1940900;24.10000
1946204;24.00000
1951524;24.00000
1956808;24.10000
1962164;24.00000
1967448;24.00000
1972744;24.00000
1978048;24.00000
1983352;24.00000
1988648;24.10000
1993972;24.00000
1999280;24.00000
2004576;24.00000
2009880;24.10000
2015208;24.10000
2020556;24.10000
2025896;24.10000
2031204;24.00000
2036512;24.00000
2041796;24.00000
2047128;24.00000
2052432;24.00000
2057716;24.00000
2063036;24.00000
2068344;24.20000
2073668;24.00000
2078948;24.10000
2084280;24.10000
2089604;24.20000
2094916;24.00000
2100196;24.00000
2105512;24.00000
2110808;24.10000
2116132;24.10000
2121436;24.00000
2126756;24.10000
2132080;24.10000
2137404;24.10000
2142728;24.00000
2148032;24.20000
2153344;24.10000
2158684;24.00000
2163984;24.10000
2169292;24.10000
2174624;24.10000
2179936;24.00000
2185232;24.00000
2190524;24.00000
2195824;24.10000
2201136;24.00000
2206440;24.10000
2211764;24.10000
2217104;24.10000
2222424;24.10000
2227736;24.00000
2233040;23.90000
2238344;24.00000
2243652;24.00000
2248936;24.10000
2254272;24.10000
2259600;24.00000
2264900;24.00000
2270200;24.00000
2275532;24.00000
2280816;24.10000
2286128;24.00000
2291444;24.00000
2296748;24.00000
2302056;24.00000
2307340;24.00000
2312640;24.00000
2317964;24.00000
2323284;23.90000
2328600;24.10000
2333912;24.10000
2339248;24.10000
2344580;24.00000
2349884;24.20000
2355196;23.90000
2360540;24.00000
2365848;24.00000
2371148;24.00000
2376464;24.00000
2381748;24.00000
2387044;24.00000
2392352;24.10000
2397676;24.00000
2403000;24.00000
2408308;24.10000
2413636;24.10000
2418964;24.10000
2424292;24.00000
2429600;24.10000
2434912;24.00000
2440208;24.00000
2445516;24.00000
2450800;24.00000
2456088;24.00000
2461392;24.10000
2466700;24.10000
2472028;24.10000
2477356;24.10000
2482664;24.00000
2487980;24.00000
2493284;24.00000
2498592;24.00000
2503884;24.00000
2509184;24.10000
2514492;24.00000
2519792;24.00000
2525112;24.10000
2530452;24.00000
2535752;24.00000
2541040;24.10000
2546356;24.00000
2551672;24.00000
2556984;24.00000
2562288;24.10000
2567616;24.10000
2572940;355.00000
2578340;301.10000
2583780;283.39999
2589232;244.10000
2594664;222.80000
2600112;210.00000
2605508;188.30000
2610928;179.50000
2616332;170.80000
2621752;164.30000
2627184;150.10000
2632616;144.39999
2638084;136.69999
2643552;136.60000
2648984;132.69999
2654444;130.30000
2659864;127.10000
2665296;125.10000
2670748;119.60000
2676168;121.80001
2681600;118.70000
2687024;116.50000
2692448;117.20000
2697876;110.80001
2703336;110.40000
2708780;110.20000
2714212;113.80001
2719664;111.70000
2725088;112.50000
2730520;107.20000
2735948;108.00000
2741396;102.60000
2746812;112.10000
2752244;109.00000
2757676;104.50000
2763096;105.60000
2768532;103.20000
2773956;110.10000
2779388;105.40000
2784816;103.50000
2790252;105.00000
2795700;106.70000
2801132;106.40000
2806564;105.10000
2812008;103.40000
2817448;94.00000
2822724;108.00000
2828136;105.80001
2833596;103.00000
2839024;101.90000
2844456;104.70000
2849900;107.40000
2855340;105.00000
2860752;105.20000
2866204;100.80001
2871664;104.70000
2877088;105.60000
2882520;95.70000
2887848;66.20000
2893156;60.40000
2898460;6.80000
2908976;3.60000
2914200;16.10000
2919532;26.40000
2924844;22.40000
2930156;62.30000
2935476;32.90000
2940792;27.80000
2946136;25.40000
2951456;23.80000
2956768;23.90000
2962088;24.00000
2967396;24.00000
2972708;24.10000
2978020;24.30000
2983352;24.30000
2988688;24.30000
2994016;24.30000
2999352;24.40000
3004680;24.40000
3010008;24.40000
3015332;24.40000
3020644;24.40000
3025968;24.40000
3031276;24.50000
3036608;24.30000
3041932;24.40000
3047240;24.40000
3052560;45.20000
3057880;26.60000
3063216;26.90000
3068548;26.80000
3073876;24.60000
3079192;24.60000
3084500;24.70000
3089836;24.70000
3095160;24.70000
3100488;24.60000
3105828;24.70000
3111140;24.40000
3116476;24.50000
3121792;24.50000
3127116;24.50000
3132432;24.40000
3137752;24.40000
3143084;24.40000
3148392;24.40000
3153704;24.40000
3159020;24.40000
3164364;24.40000
3169676;24.40000
3174984;24.30000
3180296;24.50000
3185600;24.50000
3190944;24.40000
3196272;24.40000
3201600;24.40000
3206920;24.60000
3212240;24.40000
3217584;24.40000
3222904;24.40000
3228228;24.50000
3233536;24.40000
3238840;24.50000
3244184;24.40000
3249492;24.40000
3254808;24.50000
3260132;24.40000
3265444;24.40000
3270764;24.50000
3276088;24.40000
3281416;24.60000
3286728;24.40000
3292044;24.40000
3297368;24.40000
3302672;24.60000
3307976;24.50000
3313292;24.40000
3318600;24.40000
3323920;24.40000
3329244;24.40000
3334576;24.50000
3339880;24.40000
3345200;24.50000
3350524;24.50000
3355852;24.50000
3361164;24.50000
3366472;24.40000
3371784;24.40000
3377092;24.60000
3382448;24.40000
3387756;24.40000
3393064;24.50000
3398376;24.40000
3403704;24.30000
3409060;24.40000
3414384;24.40000
3419696;24.40000
3425004;24.40000
3430316;24.50000
3435660;24.40000
3440980;24.50000
3446296;24.40000
