672312;25.30000
20
12725164;25.80000
12738388;25.90000
12751596;25.90000
280;25.80000
12685496;25.90000
12698712;25.90000
12711936;25.80000
12725164;25.80000
12738388;25.90000
12751596;25.90000
3772;25.40000
16792;25.40000
29868;25.30000
42940;25.80000
56004;26.00000
69072;26.20000
82144;25.50000
95220;25.30000
108288;25.80000
121412;26.10000
134528;26.20000
147644;25.40000
160764;25.50000
173888;25.80000
187004;26.40000
200120;25.90000
213236;25.40000
226360;25.30000
239484;25.70000
252604;26.10000
265716;25.40000
278832;25.50000
291948;25.60000
305056;26.10000
318176;26.20000
331288;25.60000
344404;25.60000
357516;26.00000
370628;26.30000
383744;25.80000
396864;25.20000
409984;25.30000
423100;26.20000
436220;25.90000
449344;25.30000
462468;25.40000
475584;26.00000
488700;26.40000
501820;26.00000
514932;25.20000
528048;25.80000
541164;26.60000
554280;25.90000
567396;25.40000
580508;25.50000
593624;26.00000
606736;26.10000
619848;25.40000
632968;25.60000
646072;26.00000
659184;26.20000
672308;25.50000
685432;25.60000
698548;26.20000
711676;26.00000
724792;25.50000
737908;25.60000
751020;26.00000
764132;26.30000
777256;25.80000
790380;25.60000
803492;26.30000
816612;26.30000
829736;25.70000
842848;25.30000
855964;25.70000
869076;26.00000
882188;25.60000
895304;25.50000
908420;25.80000
921528;26.30000
934644;26.00000
947756;25.70000
960880;26.00000
973992;26.20000
987112;25.80000
1000236;25.70000
1013400;25.90000
1026560;26.10000
1039736;25.80000
1052900;25.40000
1066064;26.20000
1079216;26.20000
1092380;26.20000
1105544;25.40000
1118708;25.90000
1131876;26.40000
1145040;26.00000
1158200;25.60000
1171364;25.50000
1184532;26.50000
1197696;26.10000
1210860;25.70000
1224024;25.60000
1237180;25.90000
1250348;26.00000
1263500;25.70000
1276672;25.70000
1289832;26.00000
1302988;26.20000
1316152;25.60000
1329312;25.90000
1342480;26.10000
1355636;26.20000
1368800;25.70000
1381968;25.90000
1395128;26.00000
1408288;26.20000
1421448;25.70000
1434620;25.60000
1447788;25.90000
1460948;26.20000
1474112;25.70000
1487272;25.50000
1500436;26.00000
1513592;26.20000
1526756;25.90000
1539920;25.60000
1553084;25.70000
1566244;26.30000
1579404;26.40000
1592568;25.50000
1605732;25.70000
1618896;25.90000
1632064;26.40000
1645224;26.00000
1658380;25.70000
1671544;25.80000
1684708;26.30000
1697868;26.20000
1711024;25.90000
1724192;25.80000
1737356;25.90000
1750520;26.40000
1763688;26.10000
1776852;25.90000
1790020;25.90000
1803188;26.30000
1816356;26.20000
1829516;26.00000
1842672;25.70000
1855848;25.80000
1869008;26.50000
1882176;26.10000
1895340;25.90000
1908512;25.70000
1921672;25.90000
1934832;26.30000
1948008;26.10000
1961176;25.90000
1974344;25.70000
1987512;25.80000
2000676;26.30000
2013840;26.10000
2027000;25.80000
2040176;25.80000
2053340;25.80000
2066504;26.30000
2079668;26.10000
2092844;25.80000
2106008;25.70000
2119168;25.90000
2132344;26.20000
2145508;26.10000
2158672;25.90000
2171824;25.80000
2184988;25.80000
2198152;26.20000
2211312;26.10000
2224484;26.00000
2237636;26.00000
2250804;26.10000
2263964;26.10000
2277132;26.00000
2290288;26.10000
2303448;26.00000
2316608;26.30000
2329768;26.00000
2342928;25.90000
2356092;25.90000
2369256;26.40000
2382428;26.30000
2395592;26.20000
2408760;25.80000
2421924;25.90000
2435092;26.30000
2448256;26.10000
2461416;26.10000
2474588;25.90000
2487752;26.10000
2500916;26.20000
2514076;26.00000
2527236;25.90000
2540396;26.10000
2553564;26.30000
2566732;26.20000
2579892;26.00000
2593044;25.90000
2606204;26.00000
2619372;26.10000
2632540;26.10000
2645700;26.00000
2658856;26.00000
2672012;26.00000
2685168;26.20000
2698332;26.10000
2711500;25.90000
2724668;25.90000
2737828;26.00000
2750988;26.10000
2764152;26.10000
2777312;25.90000
2790472;26.00000
2803632;26.10000
2816808;26.10000
2829976;26.10000
2843140;25.90000
2856312;26.00000
2869472;26.10000
2882636;26.10000
2895796;26.10000
2908964;26.00000
2922116;26.00000
2935276;26.40000
2948440;26.10000
2961600;26.00000
2974760;25.90000
2987912;25.90000
3001076;26.30000
3014236;26.00000
3027392;25.90000
3040556;25.90000
3053724;26.30000
3066892;26.20000
3080056;26.20000
3093220;26.10000
3106384;26.00000
3119544;26.40000
3132704;26.20000
3145864;26.00000
3159028;26.00000
3172196;26.50000
3185364;26.10000
3198532;26.10000
3211692;26.00000
3224848;26.00000
3238008;26.40000
3251176;26.20000
3264344;26.10000
3277508;26.10000
3290676;26.10000
3303840;26.30000
3317004;26.10000
3330164;26.10000
3343336;25.40000
3356504;26.20000
3369668;26.20000
3382836;26.10000
3395996;26.00000
3409156;26.00000
3422316;26.00000
3435480;26.10000
3448648;26.20000
